icao24,callsign,longitude,latitude,baro_altitude,velocity,on_ground,heading,vertical_rate,squawk,time,type,engineCount,engineType,manufacturer,operator
'a0f44c', 'DAL230',2.3679,49.0162,586.74,84.68,'False',85.12,-4.88, '6330',1550816469,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.3795,49.0168,541.02,84.68,'False',85.12,-4.55, '6330',1550816479,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.391,49.0174,495.3,83.61,'False',85.41,-4.55, '6330',1550816489,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.4022,49.018,449.58,82.58,'False',85.35,-4.23, '6330',1550816499,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.424,49.0192,365.76,83.65,'False',85.06,-4.55, '6330',1550816518,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.436,49.0199,312.42,81.04,'False',85.27,-4.23, '6330',1550816529,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.4466,49.0205,274.32,76.39,'False',85.36,-3.9, '6330',1550816539,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.4572,49.021,228.6,73.31,'False',85.17,-3.9, '6330',1550816550,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.4666,49.0216,190.5,72.29,'False',85.1,-3.9, '6330',1550816559,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.4764,49.0221,152.4,72.24,'False',85.51,-3.9, '6330',1550816569,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.4764,49.0221,152.4,72.24,'False',85.51,-3.9, '6330',1550816569,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.4898,49.0228,106.68,71.26,'False',85.03,-3.9, '6330',1550816583,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5029,49.0236,53.34,70.75,'False',84.99,-3.9, '6330',1550816597,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5248,49.0247,-38.1,72.29,'False',85.1,-3.25, '6330',1550816619,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5248,49.0247,-38.1,72.29,'False',85.1,-3.25, '6330',1550816619,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5346,49.0253,-53.34,69.64,'False',85.76,0, '6330',1550816631,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5346,49.0253,-53.34,69.64,'False',85.76,0, '6330',1550816631,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5487,49.026,0,23.15,'True',87,0, '6330',1550816653,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5487,49.026,0,23.15,'True',87,0, '6330',1550816653,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5487,49.026,0,23.15,'True',87,0, '6330',1550816653,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5487,49.026,0,23.15,'True',87,0, '6330',1550816653,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5487,49.026,0,23.15,'True',87,0, '6330',1550816653,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5487,49.026,0,23.15,'True',87,0, '6330',1550816653,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5487,49.026,0,23.15,'True',87,0, '6330',1550816653,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5548,49.0251,0,9.26,'True',115,0, '6330',1550816692,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5548,49.0251,0,9.26,'True',115,0, '6330',1550816692,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5548,49.0251,0,9.26,'True',115,0, '6330',1550816692,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5548,49.0251,0,9.26,'True',115,0, '6330',1550816692,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5565,49.0213,0,1.54,'True',174,0, '6330',1550816759,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5565,49.0213,0,1.54,'True',174,0, '6330',1550816759,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5565,49.0213,0,1.54,'True',174,0, '6330',1550816759,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5565,49.0213,0,1.54,'True',174,0, '6330',1550816759,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5565,49.0213,0,1.54,'True',174,0, '6330',1550816759,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5565,49.0213,0,1.54,'True',174,0, '6330',1550816759,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5565,49.0213,0,1.54,'True',174,0, '6330',1550816759,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5565,49.0213,0,1.54,'True',174,0, '6330',1550816759,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5565,49.0213,0,1.54,'True',174,0, '6330',1550816759,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5565,49.0213,0,1.54,'True',174,0, '6330',1550816759,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5565,49.0213,0,1.54,'True',174,0, '6330',1550816759,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5565,49.0213,0,1.54,'True',174,0, '6330',1550816759,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5565,49.0213,0,1.54,'True',174,0, '6330',1550816759,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f44c', 'DAL230',2.5566,49.02,-53.34,7.46,'True',174,0, '6330',1550816797,'Landplane',2,'Jet','Boeing','DAL'
'a0f4b5', 'DAL228',2.1836,48.9718,1356.36,84.12,'False',85.44,0, '6345',1550817589,'Landplane',2,'Jet','Boeing','DAL'
